model,epoch,train_loss,val_loss
TGALSTM,76,0.1003015179227996,0.0831084030751998
TGALSTM,77,0.0995142944893994,0.0823002907109784
TGALSTM,78,0.0994666182077848,0.0823782398723639
TGALSTM,79,0.0993922391926849,0.0830643450083968
TDAG-Net,0,0.2088954487672218,0.1428674324773825
TDAG-Net,1,0.1314815110230184,0.1082375662012414
TDAG-Net,2,0.1201313465669915,0.1022720356154572
TDAG-Net,3,0.1164450387705813,0.0999223371292208
TDAG-Net,4,0.1134817683762246,0.0952100465176524
TDAG-Net,5,0.1111788078487574,0.0959510809772617
TDAG-Net,6,0.110422426036426,0.0948472736137253
TDAG-Net,7,0.1087753341420666,0.0917261580189505
TDAG-Net,8,0.107295374752401,0.0906537780231171
TDAG-Net,9,0.1063455493240566,0.090429934990275
TDAG-Net,10,0.1054904868805801,0.0882678914528626
TDAG-Net,11,0.1045781793666409,0.0868591241292901
TDAG-Net,12,0.103862005668682,0.0888623892851583
TDAG-Net,13,0.1033120550133369,0.0859677720774006
TDAG-Net,14,0.1023070689413573,0.0848213828035763
TDAG-Net,15,0.1022788624678339,0.0846484121303637
TDAG-Net,16,0.1014964304782532,0.0856388238268894
TDAG-Net,17,0.1011614570250878,0.0848856987943361
TDAG-Net,18,0.1008292590851312,0.0843672751152253
TDAG-Net,19,0.1002922348923735,0.0838191253388976
TDAG-Net,20,0.0999854054916036,0.0828786649137407
TDAG-Net,21,0.0994427806073492,0.0823223434470512
TDAG-Net,22,0.0990912291866082,0.0825278424954676
TDAG-Net,23,0.0989005770657088,0.0817986697286039
TDAG-Net,24,0.0985512831872636,0.0824984629730601
TDAG-Net,25,0.0983683411400396,0.0816503621965319
TDAG-Net,26,0.0977546895762066,0.080936497834685
TDAG-Net,27,0.0977782738896516,0.0806700399780011
TDAG-Net,28,0.0977241031416169,0.0803686369333293
TDAG-Net,29,0.0972067383291957,0.0806805872982674
TDAG-Net,30,0.0971255162751281,0.0813208149930278
TDAG-Net,31,0.0971174340162958,0.0803303737807404
TDAG-Net,32,0.0965731497976806,0.081087061459874
TDAG-Net,33,0.0968890259881596,0.0796349202947957
TDAG-Net,34,0.0962685783485789,0.0792609616950318
TDAG-Net,35,0.0961657520670157,0.0803872942105754
TDAG-Net,36,0.0960808710901291,0.0805148142543467
TDAG-Net,37,0.0959450534903086,0.0807911022515087
TDAG-Net,38,0.0958784625425443,0.0804328521365647
TDAG-Net,39,0.0956289271404455,0.0794569897864546
TDAG-Net,40,0.0955214084832223,0.0796381329278369
TDAG-Net,41,0.0953019703482533,0.0783167289426693
TDAG-Net,42,0.095150719157287,0.0789527346144665
TDAG-Net,43,0.0948753318288824,0.078141024929809
TDAG-Net,44,0.0953706919328197,0.078051074807133
TDAG-Net,45,0.0947842797735235,0.0794328753273565
TDAG-Net,46,0.0945041334563559,0.0776612213352224
TDAG-Net,47,0.0942886449805982,0.077850044715208
TDAG-Net,48,0.0942243402803337,0.0779048509404554
TDAG-Net,49,0.0944537695292588,0.0790216822463732
TDAG-Net,50,0.0942483496698704,0.0770282344176219
TDAG-Net,51,0.094035761975325,0.0772960227351267
TDAG-Net,52,0.0938225760892197,0.0775558022516114
TDAG-Net,53,0.0937729979773144,0.0794372276945428
TDAG-Net,54,0.0937478343700314,0.0771985171096665
TDAG-Net,55,0.0938791339869027,0.0779462733439036
TDAG-Net,56,0.0936486777368482,0.0772520681167696
TDAG-Net,57,0.0934248928512845,0.076525131629391
TDAG-Net,58,0.0933607636735989,0.0773448336173544
TDAG-Net,59,0.0932815837827357,0.0772292203382476
TDAG-Net,60,0.0930468620834769,0.0768114268206633
TDAG-Net,61,0.0931143605447077,0.0780388936400413
TDAG-Net,62,0.0929132684574022,0.0763946188675178
TDAG-Net,63,0.0927434593602851,0.0766464031741514
TDAG-Net,64,0.0927344830317811,0.0773713025008584
TDAG-Net,65,0.0927666583231517,0.0769604254145543
TDAG-Net,66,0.092656923355637,0.076792004589851
TDAG-Net,67,0.0927753711139762,0.0760934423696208
TDAG-Net,68,0.0928585274206413,0.0792212684403409
TDAG-Net,69,0.0923479666421701,0.0759230849670839
TDAG-Net,70,0.0922532560569899,0.0754909089224024
TDAG-Net,71,0.0920832142725095,0.0756201597524213
TDAG-Net,72,0.0922248382817257,0.0760264027822803
TDAG-Net,73,0.0921885365640724,0.076273838774516
TDAG-Net,74,0.0917836232827259,0.0762252785101696
TDAG-Net,75,0.0917767932618057,0.0761316098109051
TDAG-Net,76,0.0919423161790921,0.0755051493972212
TDAG-Net,77,0.0921130602176372,0.0763488637877034
TDAG-Net,78,0.0910709296936517,0.0747159135701892
TDAG-Net,79,0.0909609139293104,0.0758297272272162
TDAG-Net (Input-Splitter),0,0.1981587969994807,0.1244496097276499
TDAG-Net (Input-Splitter),1,0.1261371578489031,0.1032706464303063
TDAG-Net (Input-Splitter),2,0.1163686490812144,0.0967995390132233
TDAG-Net (Input-Splitter),3,0.1127723415965562,0.0940128980347743
TDAG-Net (Input-Splitter),4,0.1097304863261652,0.090051375738867
TDAG-Net (Input-Splitter),5,0.1073498294739932,0.0887461290745944
TDAG-Net (Input-Splitter),6,0.1063680339481804,0.0888934164502463
TDAG-Net (Input-Splitter),7,0.1046855424295414,0.0861021977040793
TDAG-Net (Input-Splitter),8,0.1032280247945052,0.0849680501844856
TDAG-Net (Input-Splitter),9,0.1023116005482254,0.0848893127762354
TDAG-Net (Input-Splitter),10,0.101468382186287,0.082785545264954
TDAG-Net (Input-Splitter),11,0.1010369862501437,0.0827668680512643
TDAG-Net (Input-Splitter),12,0.1000706295226956,0.0833543564018967
TDAG-Net (Input-Splitter),13,0.1000604066547456,0.0814320919932899
TDAG-Net (Input-Splitter),14,0.0987827621973477,0.0805555548887331
TDAG-Net (Input-Splitter),15,0.0991496671687115,0.0805097195718969
TDAG-Net (Input-Splitter),16,0.0981662786923922,0.0814513383576503
TDAG-Net (Input-Splitter),17,0.097815479518293,0.0801612173954209
TDAG-Net (Input-Splitter),18,0.0977540068082757,0.0808122150681831
TDAG-Net (Input-Splitter),19,0.0970202569286902,0.0791438298484126
TDAG-Net (Input-Splitter),20,0.0965161415901812,0.0797616961401897
TDAG-Net (Input-Splitter),21,0.0965037271216675,0.078667651698157
TDAG-Net (Input-Splitter),22,0.0962974500688877,0.0796151364242637
TDAG-Net (Input-Splitter),23,0.095868811076814,0.0778226808614128
TDAG-Net (Input-Splitter),24,0.0952307963928023,0.0786292774418553
TDAG-Net (Input-Splitter),25,0.0950854245614219,0.0776944194029975
TDAG-Net (Input-Splitter),26,0.0947477392770431,0.0773398467226997
TDAG-Net (Input-Splitter),27,0.0946560119043339,0.0768530792096159
TDAG-Net (Input-Splitter),28,0.0945717547621045,0.0772270899634439
TDAG-Net (Input-Splitter),29,0.094238999060222,0.0783429412723897
TDAG-Net (Input-Splitter),30,0.0943073938181112,0.0773426071218736
TDAG-Net (Input-Splitter),31,0.0940934885989178,0.0768598268156523
TDAG-Net (Input-Splitter),32,0.0938039370454274,0.0771561004630811
TDAG-Net (Input-Splitter),33,0.0935153678223326,0.0758739648038869
TDAG-Net (Input-Splitter),34,0.0934706442958706,0.0757277604642805
TDAG-Net (Input-Splitter),35,0.0933642333189209,0.0780704783705564
TDAG-Net (Input-Splitter),36,0.0930198753273094,0.075970666462576
TDAG-Net (Input-Splitter),37,0.0928022564767481,0.0759834651681748
TDAG-Net (Input-Splitter),38,0.0927573786004559,0.0767190948456198
TDAG-Net (Input-Splitter),39,0.0929179339618473,0.0759447546941893
TDAG-Net (Input-Splitter),40,0.0925439997197507,0.0750457058241079
TDAG-Net (Input-Splitter),41,0.0922375565538039,0.0751929141089811
TDAG-Net (Input-Splitter),42,0.0920799471192307,0.0751181483514361
TDAG-Net (Input-Splitter),43,0.0922489925072743,0.0760258920900114
TDAG-Net (Input-Splitter),44,0.092475976557522,0.0746153100178791
TDAG-Net (Input-Splitter),45,0.0918091777916793,0.075567438256937
TDAG-Net (Input-Splitter),46,0.0917696850149186,0.0745516399760822
TDAG-Net (Input-Splitter),47,0.0912117760587524,0.0747400974998107
TDAG-Net (Input-Splitter),48,0.0913781593789111,0.0746066044647615
TDAG-Net (Input-Splitter),49,0.0915700199184837,0.0754822863491026
TDAG-Net (Input-Splitter),50,0.0912929397362929,0.0739347355051355
TDAG-Net (Input-Splitter),51,0.0912665130672874,0.0750284517941239
TDAG-Net (Input-Splitter),52,0.0911931829793112,0.0744807117178544
TDAG-Net (Input-Splitter),53,0.090738464302414,0.0742301628157332
TDAG-Net (Input-Splitter),54,0.0909696167969441,0.0735260783643513
TDAG-Net (Input-Splitter),55,0.0908335048746276,0.0743722889858942
TDAG-Net (Input-Splitter),56,0.0907235100701615,0.0747680847870779
TDAG-Net (Input-Splitter),57,0.0904596480039449,0.0738685579745324
TDAG-Net (Input-Splitter),58,0.0907204914715263,0.0747371852234169
TDAG-Net (Input-Splitter),59,0.0903485577021326,0.0733720430961022
TDAG-Net (Input-Splitter),60,0.0902489958883641,0.0732858631718944
TDAG-Net (Input-Splitter),61,0.0902990263405737,0.0738899840021526
TDAG-Net (Input-Splitter),62,0.0901066017838624,0.0736241228469125
TDAG-Net (Input-Splitter),63,0.0901530525186559,0.0747275174400963
TDAG-Net (Input-Splitter),64,0.0903762944943302,0.073446305325398
TDAG-Net (Input-Splitter),65,0.0898875754121895,0.0729691039893653
TDAG-Net (Input-Splitter),66,0.0897051614391934,0.0732023184197944
TDAG-Net (Input-Splitter),67,0.0902624985182678,0.072908095483269
TDAG-Net (Input-Splitter),68,0.089760529929465,0.07562826778535
TDAG-Net (Input-Splitter),69,0.0898437961117251,0.0733163165194647
TDAG-Net (Input-Splitter),70,0.0894939121309217,0.0730526543908066
TDAG-Net (Input-Splitter),71,0.0895126383383195,0.0731678225181915
TDAG-Net (Input-Splitter),72,0.0892142355114549,0.0727877380264984
TDAG-Net (Input-Splitter),73,0.0892925689017379,0.0727772408953079
TDAG-Net (Input-Splitter),74,0.0892433633843621,0.0730967427921164
TDAG-Net (Input-Splitter),75,0.0889881095060935,0.0733752129087736
TDAG-Net (Input-Splitter),76,0.0895110562771231,0.0725987050068247
TDAG-Net (Input-Splitter),77,0.0892321387490073,0.072306275408674
TDAG-Net (Input-Splitter),78,0.0888234951502674,0.0731408657854075
TDAG-Net (Input-Splitter),79,0.088923868045702,0.0739865751711876
MC-Dropout,0,0.2057949557081683,0.1339989205883754
MC-Dropout,1,0.130259958237082,0.1038450694919287
MC-Dropout,2,0.1173517079143733,0.0988767442631197
MC-Dropout,3,0.1132028765403307,0.0937568432354665
MC-Dropout,4,0.1098972259642003,0.0900933252094866
MC-Dropout,5,0.1073344417489492,0.0879897510039282
MC-Dropout,6,0.1066796616702289,0.0887911293123449
MC-Dropout,7,0.1048361530015756,0.0857199588074134
MC-Dropout,8,0.103252651468738,0.0840988015899291
MC-Dropout,9,0.1023308218835474,0.0840402795308893
MC-Dropout,10,0.101510931289458,0.0830580483262355
MC-Dropout,11,0.1010143223208385,0.082559447735548
MC-Dropout,12,0.1000181042231046,0.0829964499552171
MC-Dropout,13,0.0999711214677318,0.0814703085183442
MC-Dropout,14,0.0989060947200754,0.0807514314304341
MC-Dropout,15,0.0989255268495161,0.0805691606313972
MC-Dropout,16,0.0981298021071559,0.0809860118552223
MC-Dropout,17,0.0976579481756294,0.0794926451948972
MC-Dropout,18,0.0976667359307572,0.0791568599723197
MC-Dropout,19,0.0969838038414389,0.0788672507873603
MC-Dropout,20,0.0965389025571582,0.0791574149586997
MC-Dropout,21,0.0961363712182411,0.0780372613078945
MC-Dropout,22,0.0960293373727536,0.0782626605705245
MC-Dropout,23,0.0955981959680934,0.077464839300284
MC-Dropout,24,0.095148327586415,0.0784266799852088
MC-Dropout,25,0.0950959099026826,0.0771259471446603
MC-Dropout,26,0.0946451047292122,0.0769029424658843
MC-Dropout,27,0.0942871258809016,0.0766294306696771
MC-Dropout,28,0.0945451062459212,0.0777039848841153
MC-Dropout,29,0.0939885967707895,0.0769856015404502
MC-Dropout,30,0.094078155189425,0.0769837619020388
MC-Dropout,31,0.0941909715697005,0.0771328773308586
MC-Dropout,32,0.0933361231625735,0.0768989157136325
MC-Dropout,33,0.093394240294839,0.0758955960499716
MC-Dropout,34,0.0931509214606913,0.0749912638585646
MC-Dropout,35,0.0928535083820531,0.07637728955392
MC-Dropout,36,0.0926945142202324,0.075140718534425
MC-Dropout,37,0.0924545814702799,0.0755855129151553
MC-Dropout,38,0.092323544375844,0.0752538299331298
MC-Dropout,39,0.092410244669888,0.0746588859256807
MC-Dropout,40,0.0919943052006291,0.0740779569106442
MC-Dropout,41,0.0919596073391673,0.0748845117350856
MC-Dropout,42,0.0917811333314403,0.0747972890980296
MC-Dropout,43,0.0917718967074876,0.0745475582860328
MC-Dropout,44,0.0925128327621208,0.0741207251673216
MC-Dropout,45,0.0914019166604503,0.0741455525896706
MC-Dropout,46,0.0912826598836825,0.0738723612503036
MC-Dropout,47,0.0909184391190717,0.0739525102570161
MC-Dropout,48,0.0911255154799629,0.0741583237854334
MC-Dropout,49,0.0912654322254788,0.0744169078931048
MC-Dropout,50,0.0914480811291998,0.0732486702010526
MC-Dropout,51,0.090987803533182,0.0745154949989947
MC-Dropout,52,0.0907345892145083,0.0736988550768448
MC-Dropout,53,0.0906333704407398,0.0750609748474844
MC-Dropout,54,0.0908248723208249,0.0736666414272654
MC-Dropout,55,0.0904299484995695,0.0740603246204145
MC-Dropout,56,0.0903602430289918,0.0737736481395396
MC-Dropout,57,0.090241438969151,0.0727490863793498
MC-Dropout,58,0.090364224914011,0.073309970999157
MC-Dropout,59,0.0901190647057124,0.0726985236281877
MC-Dropout,60,0.090253880734627,0.0727428839347519
MC-Dropout,61,0.0900493553379079,0.0725998627942997
MC-Dropout,62,0.0899175600527407,0.0731700224863304
MC-Dropout,63,0.090192887023255,0.074206632899714
MC-Dropout,64,0.0898091009029975,0.0728211081126234
MC-Dropout,65,0.0896489415686209,0.072895331287777
MC-Dropout,66,0.089774972478767,0.0732240294935284
MC-Dropout,67,0.0899117345993335,0.072319479638731
MC-Dropout,68,0.089566377378427,0.0735661268316127
MC-Dropout,69,0.0897908839386898,0.0722544641940148
MC-Dropout,70,0.08922456574964,0.0721350329426618
MC-Dropout,71,0.089264695248106,0.0732760490378835
MC-Dropout,72,0.0893148029407302,0.0722528343999778
MC-Dropout,73,0.0891817558433983,0.0725980583209912
MC-Dropout,74,0.0891225631911676,0.0719860090086093
MC-Dropout,75,0.089100923692132,0.0727905546734621
MC-Dropout,76,0.0894456442568328,0.0726033299342616
MC-Dropout,77,0.0890535457776143,0.0723928702319716
MC-Dropout,78,0.0887546305636783,0.0742283086036587
MC-Dropout,79,0.0891475860561643,0.0746132988933023
